respondent_id,xyz_vaccine,seasonal_vaccine
50160,0.08,0.35
50161,0.2,0.66
50162,0.08,0.28
50163,0.03,0.11
50164,0.06,0.17
50165,0.04,0.05
50166,0.04,0.18
50167,0.32,0.62
50168,0.13,0.24
50169,0.22,0.4
50170,0.04,0.44
50171,0.16,0.46
50172,0.02,0.8
50173,0.3,0.41
50174,0.02,0.36
50175,0.11,0.86
50176,0.02,0.42
50177,0.39,0.43
50178,0.09,0.78
50179,0.13,0.41
50180,0.04,0.03
50181,0.1,0.18
50182,0.32,0.52
50183,0.76,0.9
50184,0.03,0.34
50185,0.56,0.24
50186,0.06,0.19
50187,0.73,0.73
50188,0.18,0.52
50189,0.08,0.07
50190,0.03,0.58
50191,0.65,0.61
50192,0.05,0.04
50193,0.13,0.59
50194,0.05,0.31
50195,0.04,0.9
50196,0.21,0.43
50197,0.32,0.47
50198,0.35,0.55
50199,0.05,0.48
50200,0.57,0.92
50201,0.21,0.78
50202,0.29,0.37
50203,0.11,0.1
50204,0.04,0.05
50205,0.7,0.86
50206,0.61,0.85
50207,0.14,0.16
50208,0.05,0.75
50209,0.24,0.2
50210,0.32,0.51
50211,0.48,0.97
50212,0.57,0.92
50213,0.13,0.17
50214,0.26,0.92
50215,0.09,0.17
50216,0.38,0.89
50217,0.04,0.09
50218,0.18,0.52
50219,0.03,0.15
50220,0.04,0.4
50221,0.11,0.4
50222,0.08,0.27
50223,0.07,0.11
50224,0.23,0.69
50225,0.3,0.48
50226,0.17,0.35
50227,0.36,0.58
50228,0.17,0.34
50229,0.14,0.39
50230,0.05,0.43
50231,0.67,0.69
50232,0.09,0.43
50233,0.35,0.57
50234,0.34,0.52
50235,0.04,0.54
50236,0.17,0.29
50237,0.01,0.3
50238,0.37,0.7
50239,0.11,0.94
50240,0.1,0.25
50241,0.05,0.19
50242,0.32,0.58
50243,0.03,0.19
50244,0.08,0.06
50245,0.44,0.7
50246,0.34,0.4
50247,0.48,0.7
50248,0.31,0.53
50249,0.1,0.68
50250,0.31,0.61
50251,0.08,0.07
50252,0.09,0.42
50253,0.13,0.9
50254,0.29,0.95
50255,0.07,0.27
50256,0.05,0.47
50257,0.61,0.79
50258,0.02,0.47
50259,0.12,0.86
50260,0.05,0.37
50261,0.79,0.81
50262,0.07,0.08
50263,0.12,0.25
50264,0.05,0.05
50265,0.75,0.99
50266,0.19,0.48
50267,0.16,0.63
50268,0.1,0.11
50269,0.19,0.45
50270,0.43,0.53
50271,0.02,0.17
50272,0.14,0.55
50273,0.09,0.52
50274,0.33,0.49
50275,0.13,0.48
50276,0.04,0.46
50277,0.17,0.37
50278,0.63,0.8
50279,0.11,0.18
50280,0.03,0.33
50281,0.07,0.16
50282,0.05,0.21
50283,0.66,0.8
50284,0.17,0.17
50285,0.32,0.52
50286,0.06,0.09
50287,0.33,0.63
50288,0.03,0.38
50289,0.53,0.6
50290,0.1,0.12
50291,0.37,0.6
50292,0.06,0.24
50293,0.11,0.19
50294,0.08,0.35
50295,0.21,0.12
50296,0.69,0.88
50297,0.03,0.49
50298,0.03,0.61
50299,0.07,0.33
50300,0.36,0.74
50301,0.08,0.05
50302,0.83,0.85
50303,0.69,0.84
50304,0.35,0.43
50305,0.1,0.58
50306,0.05,0.36
50307,0.01,0.26
50308,0.26,0.65
50309,0.13,0.71
50310,0.54,0.54
50311,0.62,0.73
50312,0.17,0.39
50313,0.09,0.2
50314,0.56,0.89
50315,0.09,0.88
50316,0.34,0.83
50317,0.09,0.1825
50318,0.04,0.38
50319,0.08,0.51
50320,0.04,0.23
50321,0.29,0.91
50322,0.02,0.17
50323,0.52,0.51
50324,0.12,0.62
50325,0.25,0.64
50326,0.17,0.37
50327,0.28,0.78
50328,0.11,0.75
50329,0.16,0.23
50330,0.21,0.43
50331,0.32,0.11
50332,0.24,0.59
50333,0.78,0.87
50334,0.08,0.71
50335,0.53,0.66
50336,0.09,0.93
50337,0.04,0.08
50338,0.33,0.64
50339,0.05,0.38
50340,0.08,0.12
50341,0.03,0.28
50342,0.17,0.29
50343,0.61,0.77
50344,0.03,0.82
50345,0.38,0.87
50346,0.12,0.22
50347,0.11,0.47
50348,0.11,0.05
50349,0.05,0.13
50350,0.07,0.06
50351,0.08,0.27
50352,0.1,0.24
50353,0.07,0.67
50354,0.52,0.54
50355,0.02,0.11
50356,0.45,0.31
50357,0.02,0.13
50358,0.13,0.63
50359,0.05,0.29
50360,0.04,0.2
50361,0.03,0.15
50362,0.73,0.63
50363,0.14,0.19
50364,0.63,0.91
50365,0.22,0.52
50366,0.24,0.68
50367,0.06,0.1
50368,0.05,0.54
50369,0.44,0.62
50370,0.43,0.79
50371,0.19,0.53
50372,0.05,0.12
50373,0.05,0.39
50374,0.11,0.38
50375,0.16,0.24
50376,0.07,0.23
50377,0.47,0.91
50378,0.03,0.1
50379,0.36,0.75
50380,0.15,0.42
50381,0.07,0.13
50382,0.05,0.65
50383,0.26,0.61
50384,0.06,0.08
50385,0.1,0.45
50386,0.59,0.48
50387,0.05,0.22
50388,0.06,0.16
50389,0.03,0.07
50390,0.06,0.37
50391,0.01,0.96
50392,0.13,0.09
50393,0.01,0.68
50394,0.32,0.53
50395,0.77,0.65
50396,0.07,0.13
50397,0.35,0.67
50398,0.02,0.28
50399,0.1,0.92
50400,0.01,0.6
50401,0.23,0.56
50402,0.19,0.59
50403,0.02,0.19
50404,0.03,0.24
50405,0.37,0.59
50406,0.38,0.52
50407,0.01,0.4
50408,0.21,0.89
50409,0.1,0.53
50410,0.06,0.1
50411,0.4,0.71
50412,0.36,0.34
50413,0.08,0.17
50414,0.1,0.21
50415,0.1,0.41
50416,0.04,0.28
50417,0.17,0.42
50418,0.63,0.89
50419,0.11,0.13
50420,0.06,0.43
50421,0.11,0.16
50422,0.09,0.21
50423,0.24,0.64
50424,0.64,0.93
50425,0.03,0.81
50426,0.11,0.86
50427,0.0,0.05
50428,0.65,0.59
50429,0.07,0.57
50430,0.03,0.09
50431,0.06,0.19
50432,0.09,0.71
50433,0.15,0.28
50434,0.01,0.23
50435,0.66,0.86
50436,0.13,0.91
50437,0.16,0.56
50438,0.4,0.74
50439,0.17,0.61
50440,0.16,0.57
50441,0.8,0.83
50442,0.04,0.16
50443,0.25,0.57
50444,0.72,0.96
50445,0.41,0.67
50446,0.38,0.34
50447,0.19,0.34
50448,0.21,0.55
50449,0.44,0.53
50450,0.36,0.49
50451,0.47,0.65
50452,0.1,0.4
50453,0.61,0.71
50454,0.1,0.73
50455,0.49,0.72
50456,0.05,0.11
50457,0.07,0.23
50458,0.18,0.75
50459,0.33,0.62
50460,0.03,0.32
50461,0.47,0.58
50462,0.39,0.69
50463,0.07,0.38
50464,0.04,0.12
50465,0.05,0.22
50466,0.31,0.52
50467,0.32,0.66
50468,0.14,0.13
50469,0.6,0.55
50470,0.02,0.13
50471,0.43,0.68
50472,0.24,0.77
50473,0.46,0.58
50474,0.8,0.95
50475,0.18,0.95
50476,0.03,0.36
50477,0.1,0.59
50478,0.0,0.07
50479,0.17,0.14
50480,0.08,0.69
50481,0.25,0.67
50482,0.43,0.57
50483,0.09,0.24
50484,0.13,0.48
50485,0.01,0.2
50486,0.13,0.93
50487,0.04,0.05
50488,0.18,0.79
50489,0.17,0.78
50490,0.06,0.13
50491,0.06,0.07
50492,0.14,0.18
50493,0.05,0.41
50494,0.2,0.16
50495,0.48,0.75
50496,0.35,0.79
50497,0.19,0.33
50498,0.07,0.38
50499,0.08,0.31
50500,0.9,0.94
50501,0.03,0.07
50502,0.1,0.49
50503,0.04,0.09
50504,0.31,0.86
50505,0.06,0.08
50506,0.06,0.2
50507,0.16,0.21
50508,0.02,0.26
50509,0.39,0.22
50510,0.07,0.41
50511,0.08,0.69
50512,0.07,0.19
50513,0.21,0.43
50514,0.4,0.81
50515,0.06,0.08
50516,0.53,0.46
50517,0.07,0.17
50518,0.04,0.57
50519,0.11,0.4
50520,0.19,0.36
50521,0.39,0.58
50522,0.44,0.78
50523,0.28,0.95
50524,0.2,0.38
50525,0.18,0.86
50526,0.11,0.89
50527,0.04,0.17
50528,0.05,0.15
50529,0.09,0.19
50530,0.23,0.94
50531,0.55,0.63
50532,0.07,0.17
50533,0.06,0.14
50534,0.17,0.17
50535,0.14,0.32
50536,0.0,0.13
50537,0.02,0.31
50538,0.11,0.31
50539,0.07,0.37
50540,0.09,0.44
50541,0.06,0.9
50542,0.29,0.61
50543,0.44,0.64
50544,0.12,0.03
50545,0.28,0.33
50546,0.06,0.36
50547,0.07,0.42
50548,0.65,0.76
50549,0.4,0.33
50550,0.07,0.43
50551,0.1,0.82
50552,0.81,0.91
50553,0.02,0.04
50554,0.12,0.6
50555,0.87,0.91
50556,0.13,0.21
50557,0.31,0.44
50558,0.06,0.16
50559,0.83,0.91
50560,0.22,0.9
50561,0.21,0.28
50562,0.07,0.51
50563,0.15,0.14
50564,0.43,0.88
50565,0.23,0.89
50566,0.07,0.26
50567,0.54,0.61
50568,0.06,0.3
50569,0.01,0.08
50570,0.11,0.41
50571,0.04,0.22
50572,0.11,0.28
50573,0.07,0.47
50574,0.24,0.53
50575,0.03,0.01
50576,0.06,0.19
50577,0.1,0.88
50578,0.18,0.61
50579,0.08,0.4
50580,0.18,0.24
50581,0.57,0.75
50582,0.05,0.17
50583,0.09,0.27
50584,0.24,0.38
50585,0.05,0.08
50586,0.12,0.72
50587,0.03,0.1
50588,0.52,0.65
50589,0.35,0.76
50590,0.72,0.94
50591,0.03,0.24
50592,0.34,0.76
50593,0.21,0.82
50594,0.28,0.34
50595,0.16,0.32
50596,0.15,0.27
50597,0.49,0.56
50598,0.12,0.33
50599,0.27,0.84
50600,0.43,0.2
50601,0.2,0.27
50602,0.73,0.84
50603,0.05,0.23
50604,0.64,0.7
50605,0.3,0.52
50606,0.18,0.21
50607,0.13,0.17
50608,0.12,0.13
50609,0.13,0.42
50610,0.1,0.21
50611,0.09,0.16
50612,0.08,0.3
50613,0.12,0.78
50614,0.15,0.4
50615,0.03,0.05
50616,0.06,0.12
50617,0.68,0.73
50618,0.15,0.33
50619,0.24,0.64
50620,0.07,0.65
50621,0.23,0.73
50622,0.05,0.26
50623,0.1,0.22
50624,0.33,0.44
50625,0.05,0.15
50626,0.09,0.2
50627,0.11,0.49
50628,0.29,0.61
50629,0.21,0.88
50630,0.07,0.95
50631,0.11,0.5
50632,0.13,0.72
50633,0.07,0.19
50634,0.31,0.75
50635,0.29,0.87
50636,0.18,0.65
50637,0.02,0.13
50638,0.11,0.55
50639,0.37,0.66
50640,0.05,0.2
50641,0.03,0.08
50642,0.07,0.12
50643,0.56,0.77
50644,0.04,0.72
50645,0.12,0.49
50646,0.27,0.53
50647,0.11,0.42
50648,0.17,0.61
50649,0.11,0.17
50650,0.11,0.25
50651,0.29,0.61
50652,0.16,0.34
50653,0.39,0.71
50654,0.16,0.37
50655,0.71,0.86
50656,0.04,0.25
50657,0.07,0.19
50658,0.02,0.31
50659,0.02,0.8
50660,0.46,0.54
50661,0.65,0.77
50662,0.27,0.62
50663,0.87,0.96
50664,0.11,0.17
50665,0.38,0.56
50666,0.65,0.89
50667,0.52,0.59
50668,0.15,0.29
50669,0.46,0.72
50670,0.16,0.23
50671,0.07,0.15
50672,0.02,0.81
50673,0.17,0.62
50674,0.12,0.45
50675,0.21,0.52
50676,0.14,0.73
50677,0.54,0.67
50678,0.04,0.36
50679,0.14,0.16
50680,0.13,0.42
50681,0.04,0.06
50682,0.5,0.87
50683,0.31,0.48
50684,0.1,0.18
50685,0.4,0.25
50686,0.48,0.85
50687,0.04,0.16
50688,0.79,0.96
50689,0.11,0.21
50690,0.84,0.96
50691,0.55,0.39
50692,0.18,0.28
50693,0.4,0.73
50694,0.18,0.91
50695,0.01,0.09
50696,0.08,0.73
50697,0.11,0.63
50698,0.12,0.41
50699,0.19,0.58
50700,0.03,0.15
50701,0.19,0.77
50702,0.24,0.79
50703,0.14,0.69
50704,0.65,0.77
50705,0.04,0.76
50706,0.05,0.38
50707,0.14,0.24
50708,0.27,0.63
50709,0.09,0.35
50710,0.56,0.67
50711,0.17,0.46
50712,0.09,0.45
50713,0.17,0.09
50714,0.56,0.78
50715,0.06,0.77
50716,0.53,0.73
50717,0.3,0.39
50718,0.63,0.68
50719,0.14,0.53
50720,0.57,0.89
50721,0.15,0.16
50722,0.07,0.1
50723,0.05,0.54
50724,0.36,0.56
50725,0.02,0.21
50726,0.03,0.05
50727,0.03,0.1
50728,0.12,0.96
50729,0.06,0.09
50730,0.13,0.17
50731,0.01,0.37
50732,0.06,0.26
50733,0.39,0.51
50734,0.42,0.61
50735,0.14,0.27
50736,0.1,0.57
50737,0.1,0.32
50738,0.09,0.53
50739,0.11,0.21
50740,0.18,0.92
50741,0.06,0.52
50742,0.19,0.63
50743,0.42,0.83
50744,0.11,0.36
50745,0.08,0.18
50746,0.12,0.44
50747,0.04,0.1
50748,0.08,0.2
50749,0.23,0.41
50750,0.09,0.25
50751,0.02,0.11
50752,0.09,0.3
50753,0.13,0.34
50754,0.1,0.16
50755,0.35,0.74
50756,0.75,0.93
50757,0.36,0.83
50758,0.19,0.39
50759,0.08,0.22
50760,0.32,0.58
50761,0.61,0.77
50762,0.08,0.16
50763,0.08,0.09
50764,0.15,0.91
50765,0.08,0.06
50766,0.03,0.05
50767,0.14,0.25
50768,0.08,0.63
50769,0.42,0.34
50770,0.11,0.17
50771,0.08,0.84
50772,0.39,0.21
50773,0.69,0.88
50774,0.07,0.25
50775,0.26,0.31
50776,0.82,0.97
50777,0.28,0.91
50778,0.12,0.27
50779,0.32,0.59
50780,0.34,0.42
50781,0.07,0.24
50782,0.81,0.97
50783,0.2,0.32
50784,0.15,0.55
50785,0.73,0.92
50786,0.11,0.23
50787,0.08,0.95
50788,0.06,0.11
50789,0.59,0.6
50790,0.25,0.44
50791,0.26,0.4
50792,0.15,0.89
50793,0.1,0.89
50794,0.14,0.21
50795,0.13,0.26
50796,0.07,0.14
50797,0.13,0.66
50798,0.24,0.8
50799,0.18,0.47
50800,0.14,0.18
50801,0.07,0.64
50802,0.03,0.06
50803,0.02,0.08
50804,0.51,0.15
50805,0.11,0.16
50806,0.08,0.16
50807,0.03,0.53
50808,0.17,0.54
50809,0.15,0.96
50810,0.05,0.74
50811,0.48,0.7
50812,0.0,0.13
50813,0.04,0.85
50814,0.33,0.29
50815,0.62,0.68
50816,0.69,0.93
50817,0.3,0.44
50818,0.17,0.1
50819,0.29,0.6
50820,0.29,0.84
50821,0.03,0.05
50822,0.18,0.6
50823,0.0,0.17
50824,0.07,0.81
50825,0.14,0.39
50826,0.04,0.82
50827,0.23,0.64
50828,0.03,0.38
50829,0.24,0.55
50830,0.07,0.72
50831,0.1,0.68
50832,0.26,0.26
50833,0.03,0.26
50834,0.35,0.47
50835,0.47,0.84
50836,0.01,0.08
50837,0.12,0.18
50838,0.22,0.38
50839,0.03,0.17
50840,0.0,0.09
50841,0.37,0.56
50842,0.02,0.08
50843,0.02,0.09
50844,0.03,0.11
50845,0.0,0.09
50846,0.2,0.52
50847,0.28,0.24
50848,0.66,0.6
50849,0.12,0.23
50850,0.13,0.21
50851,0.05,0.06
50852,0.24,0.21
50853,0.03,0.05
50854,0.05,0.18
50855,0.02,0.15
50856,0.55,0.85
50857,0.09,0.36
50858,0.04,0.05
50859,0.2,0.3
50860,0.02,0.1
50861,0.17,0.8
50862,0.29,0.52
50863,0.06,0.39
50864,0.1,0.1
50865,0.35,0.44
50866,0.26,0.47
50867,0.43,0.36
50868,0.15,0.7
50869,0.06,0.13
50870,0.09,0.44
50871,0.06,0.55
50872,0.04,0.4
50873,0.31,0.8
50874,0.77,0.91
50875,0.35,0.82
50876,0.01,0.21
50877,0.66,0.97
50878,0.26,0.68
50879,0.04,0.17
50880,0.43,0.29
50881,0.05,0.08
50882,0.93,0.96
50883,0.16,0.47
50884,0.04,0.14
50885,0.4,0.91
50886,0.23,0.52
50887,0.04,0.29
50888,0.09,0.5
50889,0.67,0.8
50890,0.28,0.44
50891,0.14,0.46
50892,0.37,0.18
50893,0.15,0.48
50894,0.12,0.91
50895,0.03,0.19
50896,0.07,0.27
50897,0.2,0.29
50898,0.44,0.92
50899,0.01,0.08
50900,0.25,0.56
50901,0.15,0.26
50902,0.64,0.89
50903,0.07,0.14
50904,0.53,0.87
50905,0.34,0.58
50906,0.11,0.51
50907,0.21,0.46
50908,0.16,0.1
50909,0.39,0.82
50910,0.24,0.39
50911,0.05,0.34
50912,0.7,0.88
50913,0.24,0.76
50914,0.05,0.2
50915,0.11,0.17
50916,0.11,0.29
50917,0.05,0.28
50918,0.11,0.31
50919,0.12,0.11
50920,0.14,0.82
50921,0.07,0.14
50922,0.66,0.95
50923,0.12,0.32
50924,0.05,0.68
50925,0.16,0.96
50926,0.75,0.96
50927,0.04,0.1
50928,0.06,0.19
50929,0.2,0.88
50930,0.19,0.22
50931,0.05,0.39
50932,0.67,0.85
50933,0.07,0.14
50934,0.2,0.25
50935,0.04,0.11
50936,0.1,0.1
50937,0.11,0.22
50938,0.29,0.79
50939,0.24,0.27
50940,0.09,0.34
50941,0.07,0.16
50942,0.15,0.17
50943,0.56,0.7
50944,0.02,0.32
50945,0.04,0.23
50946,0.41,0.71
50947,0.16,0.89
50948,0.11,0.63
50949,0.73,0.94
50950,0.34,0.29
50951,0.04,0.1
50952,0.03,0.05
50953,0.27,0.5
50954,0.26,0.84
50955,0.05,0.16
50956,0.07,0.1
50957,0.71,0.95
50958,0.37,0.78
50959,0.04,0.21
50960,0.21,0.18
50961,0.13,0.16
50962,0.67,0.81
50963,0.29,0.64
50964,0.05,0.72
50965,0.07,0.31
50966,0.17,0.16
50967,0.49,0.79
50968,0.23,0.92
50969,0.14,0.47
50970,0.69,0.92
50971,0.09,0.66
50972,0.26,0.8
50973,0.13,0.17
50974,0.61,0.9
50975,0.16,0.45
50976,0.17,0.79
50977,0.03,0.81
50978,0.11,0.62
50979,0.65,0.74
50980,0.07,0.49
50981,0.33,0.56
50982,0.07,0.24
50983,0.09,0.89
50984,0.32,0.84
50985,0.03,0.2
50986,0.71,0.85
50987,0.06,0.79
50988,0.28,0.67
50989,0.08,0.26
50990,0.34,0.72
50991,0.08,0.32
50992,0.03,0.37
50993,0.05,0.43
50994,0.16,0.35
50995,0.1,0.12
50996,0.06,0.1
50997,0.17,0.15
50998,0.53,0.64
50999,0.48,0.63
51000,0.06,0.08
51001,0.03,0.52
51002,0.08,0.5
51003,0.4,0.64
51004,0.02,0.4
51005,0.11,0.23
51006,0.05,0.05
51007,0.21,0.61
51008,0.12,0.31
51009,0.52,0.81
51010,0.09,0.34
51011,0.52,0.8
51012,0.04,0.59
51013,0.86,0.8
51014,0.19,0.47
51015,0.67,0.95
51016,0.12,0.18
51017,0.1,0.78
51018,0.26,0.99
51019,0.31,0.13
51020,0.4,0.36
51021,0.18,0.51
51022,0.04,0.07
51023,0.39,0.59
51024,0.31,0.55
51025,0.13,0.07
51026,0.01,0.07
51027,0.25,0.72
51028,0.06,0.18
51029,0.14,0.22
51030,0.27,0.77
51031,0.1,0.15
51032,0.29,0.55
51033,0.2,0.5
51034,0.04,0.08
51035,0.15,0.4
51036,0.51,0.82
51037,0.28,0.39
51038,0.09,0.64
51039,0.07,0.73
51040,0.22,0.27
51041,0.17,0.63
51042,0.11,0.37
51043,0.14,0.41
51044,0.2,0.43
51045,0.24,0.22
51046,0.07,0.35
51047,0.36,0.85
51048,0.6,0.78
51049,0.23,0.21
51050,0.02,0.32
51051,0.04,0.18
51052,0.83,0.87
51053,0.11,0.54
51054,0.15,0.31
51055,0.81,0.96
51056,0.24,0.54
51057,0.14,0.75
51058,0.78,0.96
51059,0.43,0.66
51060,0.12,0.52
51061,0.39,0.28
51062,0.0,0.08
51063,0.06,0.28
51064,0.53,0.63
51065,0.12,0.31
51066,0.33,0.82
51067,0.1,0.44
51068,0.0,0.1
51069,0.04,0.12
51070,0.41,0.76
51071,0.73,0.89
51072,0.03,0.11
51073,0.05,0.14
51074,0.22,0.68
51075,0.08,0.11
51076,0.09,0.11
51077,0.05,0.8
51078,0.07,0.11
51079,0.08,0.23
51080,0.31,0.34
51081,0.55,0.66
51082,0.05,0.25
51083,0.29,0.87
51084,0.17,0.27
51085,0.09,0.17
51086,0.34,0.3
51087,0.17,0.79
51088,0.18,0.32
51089,0.3,0.37
51090,0.04,0.12
51091,0.65,0.68
51092,0.0,0.39
51093,0.53,0.74
51094,0.08,0.23
51095,0.35,0.43
51096,0.05,0.48
51097,0.2,0.96
51098,0.21,0.57
51099,0.02,0.27
51100,0.04,0.12
51101,0.15,0.89
51102,0.13,0.3
51103,0.69,0.85
51104,0.29,0.61
51105,0.06,0.39
51106,0.32,0.59
51107,0.12,0.18
51108,0.05,0.58
51109,0.39,0.36
51110,0.41,0.95
51111,0.53,0.84
51112,0.83,0.97
51113,0.53,0.73
51114,0.18,0.57
51115,0.62,0.75
51116,0.14,0.81
51117,0.2,0.77
51118,0.03,0.14
51119,0.69,0.84
51120,0.15,0.4
51121,0.04,0.43
51122,0.18,0.49
51123,0.18,0.34
51124,0.16,0.87
51125,0.32,0.45
51126,0.08,0.31
51127,0.02,0.14
51128,0.11,0.11
51129,0.05,0.15
51130,0.04,0.24
51131,0.71,0.88
51132,0.05,0.24
51133,0.11,0.75
51134,0.22,0.35
51135,0.0,0.11
51136,0.24,0.79
51137,0.19,0.6
51138,0.88,0.96
51139,0.12,0.25
51140,0.05,0.17
51141,0.14,0.69
51142,0.5,0.2
51143,0.24,0.42
51144,0.05,0.48
51145,0.03,0.1
51146,0.45,0.76
51147,0.26,0.5
51148,0.09,0.99
51149,0.05,0.35
51150,0.42,0.57
51151,0.16,0.52
51152,0.16,0.51
51153,0.0,0.05
51154,0.02,0.06
51155,0.1,0.08
51156,0.41,0.84
51157,0.06,0.1
51158,0.26,0.54
51159,0.13,0.37
51160,0.68,0.7
51161,0.6,0.91
51162,0.09,0.34
51163,0.02,0.19
51164,0.36,0.66
51165,0.06,0.29
51166,0.1,0.57
51167,0.35,0.79
51168,0.1,0.54
51169,0.14,0.53
51170,0.09,0.29
51171,0.04,0.53
51172,0.14,0.32
51173,0.25,0.37
51174,0.1,0.31
51175,0.12,0.58
51176,0.06,0.15
51177,0.57,0.85
51178,0.51,0.56
51179,0.11,0.3
51180,0.04,0.16
51181,0.45,0.5
51182,0.16,0.26
51183,0.08,0.14
51184,0.11,0.06
51185,0.11,0.1
51186,0.17,0.32
51187,0.08,0.47
51188,0.23,0.25
51189,0.6,0.81
51190,0.14,0.07
51191,0.18,0.88
51192,0.38,0.81
51193,0.29,0.55
51194,0.05,0.26
51195,0.39,0.17
51196,0.24,0.63
51197,0.05,0.84
51198,0.09,0.19
51199,0.1,0.22
51200,0.05,0.13
51201,0.17,0.9
51202,0.25,0.16
51203,0.36,0.47
51204,0.06,0.36
51205,0.07,0.4
51206,0.24,0.33
51207,0.37,0.9
51208,0.48,0.35
51209,0.09,0.24
51210,0.26,0.81
51211,0.27,0.35
51212,0.09,0.32
51213,0.03,0.1
51214,0.13,0.23
51215,0.27,0.56
51216,0.66,0.85
51217,0.35,0.69
51218,0.38,0.68
51219,0.09,0.54
51220,0.38,0.76
51221,0.01,0.26
51222,0.16,0.24
51223,0.12,0.7
51224,0.03,0.22
51225,0.06,0.09
51226,0.65,0.78
51227,0.29,0.68
51228,0.11,0.15
51229,0.31,0.82
51230,0.12,0.25
51231,0.18,0.15
51232,0.2,0.24
51233,0.04,0.17
51234,0.03,0.07
51235,0.26,0.59
51236,0.0,0.18
51237,0.19,0.34
51238,0.07,0.33
51239,0.32,0.3
51240,0.37,0.53
51241,0.09,0.09
51242,0.02,0.12
51243,0.02,0.4
51244,0.24,0.44
51245,0.01,0.13
51246,0.05,0.87
51247,0.1,0.17
51248,0.07,0.2
51249,0.82,0.78
51250,0.32,0.18
51251,0.37,0.31
51252,0.06,0.16
51253,0.06,0.24
51254,0.15,0.2
51255,0.12,0.33
51256,0.17,0.39
51257,0.62,0.92
51258,0.09,0.49
51259,0.01,0.12
51260,0.08,0.56
51261,0.12,0.48
51262,0.2,0.42
51263,0.14,0.22
51264,0.07,0.13
51265,0.26,0.39
51266,0.13,0.25
51267,0.25,0.6
51268,0.03,0.88
51269,0.14,0.48
51270,0.11,0.52
51271,0.05,0.16
51272,0.01,0.22
51273,0.36,0.38
51274,0.1,0.19
51275,0.17,0.46
51276,0.39,0.41
51277,0.14,0.23
51278,0.04,0.15
51279,0.1,0.39
51280,0.12,0.3
51281,0.39,0.63
51282,0.7,0.9
51283,0.05,0.39
51284,0.65,0.97
51285,0.14,0.55
51286,0.07,0.18
51287,0.13,0.08
51288,0.48,0.64
51289,0.33,0.75
51290,0.09,0.04
51291,0.72,0.83
51292,0.17,0.31
51293,0.13,0.77
51294,0.04,0.07
51295,0.15,0.79
51296,0.18,0.78
51297,0.51,0.59
51298,0.42,0.6
51299,0.18,0.84
51300,0.33,0.77
51301,0.05,0.13
51302,0.2,0.85
51303,0.13,0.4
51304,0.13,0.96
51305,0.21,0.44
51306,0.78,0.87
51307,0.45,0.65
51308,0.25,0.39
51309,0.0,0.04
51310,0.19,0.88
51311,0.1,0.81
51312,0.46,0.84
51313,0.05,0.09
51314,0.15,0.79
51315,0.36,0.5
51316,0.15,0.68
51317,0.55,0.65
51318,0.08,0.19
51319,0.21,0.81
51320,0.13,0.34
51321,0.12,0.21
51322,0.13,0.08
51323,0.69,0.69
51324,0.05,0.18
51325,0.48,0.65
51326,0.09,0.26
51327,0.22,0.26
51328,0.06,0.35
51329,0.15,0.23
51330,0.17,0.25
51331,0.08,0.34
51332,0.45,0.82
51333,0.19,0.92
51334,0.15,0.46
51335,0.08,0.35
51336,0.31,0.54
51337,0.6,0.89
51338,0.09,0.17
51339,0.1,0.62
51340,0.72,0.89
51341,0.1,0.53
51342,0.14,0.46
51343,0.71,0.75
51344,0.08,0.31
51345,0.14,0.38
51346,0.44,0.43
51347,0.53,0.95
51348,0.03,0.68
51349,0.06,0.29
51350,0.09,0.13
51351,0.1,0.49
51352,0.06,0.2
51353,0.13,0.18
51354,0.36,0.59
51355,0.12,0.14
51356,0.52,0.65
51357,0.09,0.23
51358,0.05,0.49
51359,0.02,0.53
51360,0.03,0.04
51361,0.27,0.32
51362,0.07,0.12
51363,0.26,0.28
51364,0.05,0.2
51365,0.08,0.44
51366,0.1,0.11
51367,0.21,0.45
51368,0.22,0.89
51369,0.01,0.07
51370,0.02,0.06
51371,0.72,0.68
51372,0.07,0.13
51373,0.09,0.82
51374,0.23,0.43
51375,0.33,0.6
51376,0.17,0.72
51377,0.11,0.11
51378,0.47,0.4
51379,0.1,0.41
51380,0.23,0.65
51381,0.34,0.8
51382,0.34,0.41
51383,0.12,0.31
51384,0.09,0.2
51385,0.09,0.33
51386,0.11,0.27
51387,0.09,0.62
51388,0.16,0.66
51389,0.09,0.25
51390,0.4,0.97
51391,0.09,0.44
51392,0.13,0.12
51393,0.13,0.47
51394,0.19,0.39
51395,0.17,0.26
51396,0.05,0.11
51397,0.23,0.4
51398,0.09,0.3
51399,0.38,0.83
51400,0.19,0.51
51401,0.15,0.51
51402,0.14,0.43
51403,0.08,0.71
51404,0.03,0.26
51405,0.13,0.37
51406,0.31,0.37
51407,0.25,0.64
51408,0.83,0.9
51409,0.0,0.15
51410,0.23,0.85
51411,0.14,0.17
51412,0.06,0.44
51413,0.08,0.2
51414,0.16,0.49
51415,0.15,0.22
51416,0.19,0.44
51417,0.1,0.1
51418,0.14,0.16
51419,0.14,0.34
51420,0.05,0.14
51421,0.06,0.1
51422,0.26,0.18
51423,0.03,0.16
51424,0.37,0.42
51425,0.08,0.13
51426,0.06,0.16
51427,0.13,0.37
51428,0.05,0.18
51429,0.27,0.57
